transaction_id,item_id,transaction_date,quantity,price,customer_id,item_name
45764,1,2023-02-10,13,70.23,28,Item_A
45765,10,2023-08-24,22,395.27,17,Item_J
45766,1,2023-10-07,20,82.69,2,Item_A
45767,1,2023-11-16,49,6.17,15,Item_A
45768,3,2023-04-09,5,428.72,16,Item_C
45769,5,2023-05-25,10,358.75,9,Item_E
45770,6,2023-05-07,20,85.03,4,Item_F
45771,10,2023-04-19,29,38.27,5,Item_J
45772,1,2023-03-30,47,254.75,30,Item_A
45773,5,2023-10-26,7,493.47,12,Item_E
45774,6,2023-06-29,9,54.35,20,Item_F
45775,6,2023-01-05,12,476.75,24,Item_F
45776,8,2023-08-02,6,178.54,19,Item_H
45777,8,2023-09-18,23,354.57,15,Item_H
45778,8,2023-02-22,49,277.65,30,Item_H
45779,1,2023-05-03,29,314.35,16,Item_A
45780,7,2023-03-01,34,236.86,5,Item_G
45781,9,2023-10-06,28,244.83,22,Item_I
45782,2,2023-01-16,40,485.49,20,Item_B
45783,9,2023-09-28,27,233.19,13,Item_I
45784,7,2023-02-10,24,140.57,22,Item_G
45785,6,2023-02-10,36,351.22,2,Item_F
45786,5,2023-06-22,46,113.26,8,Item_E
45787,1,2023-06-22,30,71.86,15,Item_A
45788,3,2023-01-01,1,269.89,16,Item_C
45789,7,2023-12-12,9,141.36,23,Item_G
45790,2,2023-02-08,5,386.32,24,Item_B
45791,6,2023-03-20,0,382.33,19,Item_F
45792,5,2023-01-17,13,70.16,16,Item_E
45793,9,2023-09-17,17,400.99,27,Item_I
45794,5,2023-04-18,37,184.04,19,Item_E
45795,3,2023-08-02,8,458.24,3,Item_C
45796,4,2023-02-21,19,341.08,2,Item_D
45797,10,2023-08-18,46,458.25,24,Item_J
45798,8,2023-10-27,7,367.14,25,Item_H
45799,4,2023-06-17,49,384.86,22,Item_D
45800,9,2023-01-17,35,271.55,23,Item_I
45801,9,2023-11-02,28,386.17,28,Item_I
45802,9,2023-01-28,13,398.62,9,Item_I
45803,10,2023-09-24,35,128.02,7,Item_J
45804,5,2023-11-09,43,284.2,21,Item_E
45805,10,2023-05-01,8,69.92,17,Item_J
45806,2,2023-01-10,20,476.7,7,Item_B
45807,3,2023-11-18,11,10.49,9,Item_C
45808,10,2023-11-08,4,266.26,3,Item_J
45809,9,2023-09-04,29,382.4,7,Item_I
45810,4,2023-08-04,30,202.91,24,Item_D
45811,1,2023-07-25,11,80.41,8,Item_A
45812,2,2023-11-22,37,462.82,8,Item_B
45813,9,2023-01-30,2,172.66,5,Item_I
45814,8,2023-08-22,45,93.58,10,Item_H
45815,2,2023-06-15,2,438.63,4,Item_B
45816,8,2023-04-20,26,115.55,1,Item_H
45817,4,2023-06-03,6,163.25,3,Item_D
45818,1,2023-07-30,47,484.42,22,Item_A
45819,8,2023-11-28,31,161.38,24,Item_H
45820,10,2023-09-23,22,174.93,18,Item_J
45821,7,2023-11-19,6,65.7,9,Item_G
45822,5,2023-11-07,29,58.42,21,Item_E
45823,9,2023-07-12,34,234.78,20,Item_I
45824,9,2023-12-18,29,8.02,27,Item_I
45825,9,2023-09-17,25,426.31,24,Item_I
45826,6,2023-02-11,40,175.55,1,Item_F
45827,2,2023-07-02,21,206.74,19,Item_B
45828,1,2023-11-15,32,175.3,6,Item_A
45829,2,2023-03-01,0,123.13,30,Item_B
45830,9,2023-07-04,23,462.84,6,Item_I
45831,2,2023-07-01,2,464.97,4,Item_B
45832,10,2023-11-09,19,360.6,28,Item_J
45833,3,2023-07-11,19,415.6,4,Item_C
45834,8,2023-08-17,25,183.3,21,Item_H
45835,6,2023-06-09,7,68.0,11,Item_F
45836,3,2023-05-18,2,334.81,8,Item_C
45837,9,2023-05-15,4,353.71,30,Item_I
45838,1,2023-08-07,48,270.09,11,Item_A
45839,1,2023-08-24,41,320.71,28,Item_A
45840,9,2023-07-18,5,64.65,23,Item_I
45841,2,2023-07-17,9,244.7,13,Item_B
45842,1,2023-10-01,33,428.88,20,Item_A
45843,4,2023-09-20,49,22.43,14,Item_D
45844,8,2023-03-30,0,362.53,24,Item_H
45845,2,2023-10-12,3,488.33,5,Item_B
45846,4,2023-03-19,35,168.48,16,Item_D
45847,6,2023-09-10,41,166.65,12,Item_F
45848,5,2023-10-30,0,6.09,2,Item_E
45849,10,2023-12-27,2,445.52,24,Item_J
45850,1,2023-11-13,44,428.06,2,Item_A
45851,8,2023-06-28,47,115.42,2,Item_H
45852,4,2023-08-12,27,318.0,25,Item_D
45853,1,2023-12-04,34,207.81,7,Item_A
45854,5,2023-10-25,20,115.58,26,Item_E
45855,7,2023-04-30,0,332.24,6,Item_G
45856,4,2023-08-14,41,478.37,10,Item_D
45857,5,2023-04-20,42,297.35,21,Item_E
45858,4,2023-01-05,36,323.07,29,Item_D
45859,2,2023-07-12,28,20.54,6,Item_B
45860,5,2023-10-15,1,296.84,6,Item_E
45861,1,2023-03-14,3,296.34,1,Item_A
45862,5,2023-12-30,33,328.6,9,Item_E
45863,2,2023-07-22,7,51.11,28,Item_B
45864,5,2023-05-06,44,18.62,22,Item_E
45865,1,2023-07-03,4,406.99,17,Item_A
45866,1,2023-12-27,41,455.67,4,Item_A
45867,7,2023-01-22,15,160.48,30,Item_G
45868,5,2023-09-17,20,64.05,15,Item_E
45869,8,2023-04-04,49,25.09,29,Item_H
45870,4,2023-05-04,30,304.52,26,Item_D
45871,10,2023-01-08,0,334.4,23,Item_J
45872,7,2023-06-07,49,349.39,17,Item_G
45873,8,2023-07-16,18,280.12,9,Item_H
45874,10,2023-09-28,5,382.16,26,Item_J
45875,4,2023-03-17,37,85.91,15,Item_D
45876,2,2023-03-18,0,57.29,10,Item_B
45877,2,2023-04-28,32,474.86,23,Item_B
45878,4,2023-06-21,36,372.92,30,Item_D
45879,3,2023-12-10,0,297.88,5,Item_C
45880,10,2023-10-24,26,63.82,2,Item_J
45881,1,2023-08-14,14,242.88,15,Item_A
45882,9,2023-07-22,7,105.85,28,Item_I
45883,2,2023-07-09,12,316.83,14,Item_B
45884,4,2023-01-09,3,276.65,6,Item_D
45885,5,2023-05-23,20,95.17,5,Item_E
45886,2,2023-10-20,5,328.22,13,Item_B
45887,5,2023-11-19,18,477.96,10,Item_E
45888,6,2023-05-31,45,477.17,25,Item_F
45889,2,2023-07-09,1,72.94,24,Item_B
45890,6,2023-07-21,41,364.99,15,Item_F
45891,7,2023-07-08,19,208.45,15,Item_G
45892,2,2023-09-28,29,243.84,11,Item_B
45893,2,2023-04-17,2,217.09,29,Item_B
45894,7,2023-02-27,7,455.88,19,Item_G
45895,1,2023-06-19,43,236.16,7,Item_A
45896,6,2023-02-18,12,184.6,27,Item_F
45897,3,2023-06-10,19,175.74,21,Item_C
45898,2,2023-02-14,2,81.54,2,Item_B
45899,10,2023-02-21,10,184.02,26,Item_J
45900,9,2023-11-22,24,190.63,16,Item_I
45901,6,2023-11-07,27,121.24,27,Item_F
45902,4,2023-02-03,20,472.84,26,Item_D
45903,3,2023-01-11,9,359.71,5,Item_C
45904,4,2023-04-28,12,85.74,29,Item_D
45905,2,2023-11-24,14,60.96,17,Item_B
45906,8,2023-02-13,37,189.81,16,Item_H
45907,3,2023-01-03,20,95.17,19,Item_C
45908,5,2023-06-26,11,445.38,8,Item_E
45909,8,2023-07-21,39,406.04,5,Item_H
45910,3,2023-04-16,11,296.94,7,Item_C
45911,9,2023-11-03,0,34.16,23,Item_I
45912,3,2023-06-15,0,17.06,26,Item_C
45913,9,2023-11-06,28,183.43,16,Item_I
45914,5,2023-12-17,26,417.53,5,Item_E
45915,5,2023-03-06,15,414.34,15,Item_E
45916,5,2023-08-15,15,264.41,16,Item_E
45917,1,2023-12-13,44,46.56,5,Item_A
45918,4,2023-06-14,13,439.14,24,Item_D
45919,6,2023-03-13,24,458.79,2,Item_F
45920,4,2023-12-08,28,336.33,18,Item_D
45921,2,2023-11-23,40,376.13,29,Item_B
45922,1,2023-07-19,39,219.46,20,Item_A
45923,9,2023-02-25,17,209.92,25,Item_I
45924,2,2023-02-09,0,317.98,30,Item_B
45925,2,2023-08-28,10,450.38,4,Item_B
45926,1,2023-04-20,40,401.21,29,Item_A
45927,4,2023-09-05,37,480.17,10,Item_D
45928,7,2023-01-08,1,351.71,2,Item_G
45929,6,2023-08-25,31,256.64,25,Item_F
45930,8,2023-06-27,35,312.28,1,Item_H
45931,8,2023-03-01,36,247.06,25,Item_H
45932,5,2023-12-05,18,302.48,17,Item_E
45933,5,2023-11-09,29,268.55,20,Item_E
45934,6,2023-12-17,37,336.76,4,Item_F
45935,9,2023-01-18,0,333.71,16,Item_I
45936,1,2023-10-26,21,255.27,7,Item_A
45937,10,2023-06-29,45,109.37,6,Item_J
45938,6,2023-03-13,44,318.39,21,Item_F
45939,1,2023-04-23,30,483.28,16,Item_A
45940,8,2023-07-12,41,170.44,2,Item_H
45941,6,2023-03-09,5,355.97,26,Item_F
45942,6,2023-10-23,16,360.34,14,Item_F
45943,5,2023-08-24,19,38.9,1,Item_E
45944,2,2023-06-24,32,328.6,2,Item_B
45945,4,2023-01-21,29,191.48,30,Item_D
45946,2,2023-10-15,23,479.08,10,Item_B
45947,1,2023-05-22,39,22.47,24,Item_A
45948,10,2023-03-11,25,224.98,30,Item_J
45949,4,2023-06-07,48,24.44,16,Item_D
45950,3,2023-02-18,12,23.09,23,Item_C
45951,6,2023-12-06,21,440.11,17,Item_F
45952,4,2023-03-15,24,58.16,24,Item_D
45953,2,2023-02-19,47,225.6,9,Item_B
45954,7,2023-03-17,25,357.51,15,Item_G
45955,4,2023-01-25,0,65.71,21,Item_D
45956,8,2023-06-14,36,359.15,10,Item_H
45957,10,2023-05-14,42,79.9,28,Item_J
45958,8,2023-11-02,25,321.63,23,Item_H
45959,5,2023-11-11,21,85.61,12,Item_E
45960,2,2023-06-19,11,218.47,7,Item_B
45961,7,2023-10-17,34,33.96,24,Item_G
45962,9,2023-02-14,27,422.9,8,Item_I
45963,10,2023-09-07,25,450.92,27,Item_J
45964,1,2023-09-26,9,354.3,29,Item_A
45965,6,2023-06-28,39,116.62,11,Item_F
45966,8,2023-05-30,27,127.85,9,Item_H
45967,5,2023-07-17,19,1.21,9,Item_E
45968,1,2023-12-19,0,360.3,12,Item_A
45969,4,2023-09-19,23,230.52,15,Item_D
45970,7,2023-01-29,31,343.91,27,Item_G
45971,5,2023-11-26,32,45.95,3,Item_E
45972,10,2023-07-01,43,130.11,15,Item_J
45973,9,2023-09-28,40,148.44,7,Item_I
45974,7,2023-08-26,45,110.7,29,Item_G
45975,3,2023-06-11,11,139.33,28,Item_C
45976,7,2023-12-17,27,409.17,18,Item_G
45977,3,2023-11-11,0,12.64,1,Item_C
45978,8,2023-11-14,32,392.31,15,Item_H
45979,2,2023-10-26,0,183.04,15,Item_B
45980,2,2023-11-24,18,250.94,7,Item_B
45981,8,2023-03-02,41,423.37,15,Item_H
45982,10,2023-03-12,0,131.46,5,Item_J
45983,6,2023-03-24,46,312.84,25,Item_F
45984,8,2023-11-18,35,99.03,29,Item_H
45985,5,2023-05-03,2,398.87,9,Item_E
45986,5,2023-12-26,0,165.15,1,Item_E
45987,8,2023-12-09,17,134.1,22,Item_H
45988,8,2023-08-09,49,467.52,7,Item_H
45989,4,2023-03-25,29,121.13,26,Item_D
45990,5,2023-08-06,30,428.09,24,Item_E
45991,1,2023-07-29,47,51.9,6,Item_A
45992,4,2023-04-22,33,305.56,13,Item_D
45993,1,2023-05-01,0,164.38,17,Item_A
45994,4,2023-12-11,43,149.92,21,Item_D
45995,10,2023-12-14,41,478.35,5,Item_J
45996,9,2023-07-16,15,400.77,12,Item_I
45997,1,2023-12-30,0,67.68,4,Item_A
45998,10,2023-06-25,4,395.54,29,Item_J
45999,9,2023-03-11,1,123.23,27,Item_I
46000,6,2023-07-05,45,239.58,26,Item_F
46001,4,2023-04-19,45,292.75,30,Item_D
46002,1,2023-11-05,27,286.23,16,Item_A
46003,9,2023-08-27,41,417.12,5,Item_I
46004,8,2023-10-24,26,231.41,26,Item_H
46005,10,2023-10-22,31,377.56,4,Item_J
46006,5,2023-02-27,0,130.43,3,Item_E
46007,7,2023-09-22,6,420.05,5,Item_G
46008,2,2023-03-11,21,129.6,4,Item_B
46009,7,2023-10-02,19,429.48,9,Item_G
46010,9,2023-07-09,17,119.71,10,Item_I
46011,8,2023-02-17,0,112.73,13,Item_H
46012,6,2023-04-22,4,388.17,5,Item_F
46013,2,2023-04-17,37,312.95,1,Item_B
46014,10,2023-11-18,20,354.18,1,Item_J
46015,6,2023-03-11,4,483.54,24,Item_F
46016,6,2023-01-31,1,162.3,18,Item_F
46017,8,2023-01-02,29,434.9,2,Item_H
46018,3,2023-10-05,42,73.75,30,Item_C
46019,9,2023-05-14,21,447.92,16,Item_I
46020,3,2023-07-09,0,182.88,17,Item_C
46021,3,2023-06-06,17,206.99,12,Item_C
46022,5,2023-06-05,8,263.23,20,Item_E
46023,3,2023-11-14,22,307.94,17,Item_C
46024,6,2023-03-26,43,440.75,3,Item_F
46025,7,2023-01-05,41,262.06,21,Item_G
46026,5,2023-04-22,28,189.39,25,Item_E
46027,9,2023-02-06,7,91.5,18,Item_I
46028,10,2023-08-23,31,430.46,29,Item_J
46029,6,2023-04-26,0,208.68,21,Item_F
46030,7,2023-07-20,39,468.17,20,Item_G
46031,9,2023-03-13,33,450.75,16,Item_I
46032,2,2023-05-18,5,159.4,5,Item_B
46033,6,2023-10-02,0,435.92,30,Item_F
46034,1,2023-10-16,4,152.81,23,Item_A
46035,10,2023-05-30,8,376.87,19,Item_J
46036,10,2023-12-29,14,378.52,8,Item_J
46037,1,2023-03-09,13,396.44,9,Item_A
46038,10,2023-08-13,6,491.59,12,Item_J
46039,10,2023-06-27,10,433.71,17,Item_J
46040,1,2023-12-03,0,107.98,8,Item_A
46041,3,2023-09-25,39,210.77,25,Item_C
46042,9,2023-04-04,9,329.64,19,Item_I
46043,9,2023-02-24,42,426.7,15,Item_I
46044,10,2023-05-30,32,430.16,23,Item_J
46045,9,2023-04-16,41,407.13,27,Item_I
46046,1,2023-12-12,28,176.44,6,Item_A
46047,5,2023-10-20,18,344.35,2,Item_E
46048,5,2023-12-29,44,496.53,23,Item_E
46049,9,2023-11-05,31,225.87,21,Item_I
46050,3,2023-05-18,4,393.81,16,Item_C
46051,2,2023-05-06,6,335.62,21,Item_B
46052,2,2023-06-10,14,365.26,11,Item_B
46053,6,2023-07-22,8,333.98,12,Item_F
46054,1,2023-04-17,29,372.85,15,Item_A
46055,5,2023-03-11,29,285.62,14,Item_E
46056,5,2023-04-21,5,472.9,2,Item_E
46057,7,2023-05-17,27,226.9,26,Item_G
46058,10,2023-02-21,12,298.66,6,Item_J
46059,4,2023-06-28,28,203.18,17,Item_D
46060,5,2023-11-30,40,487.16,10,Item_E
46061,10,2023-06-16,7,381.13,29,Item_J
46062,1,2023-06-12,49,213.74,28,Item_A
46063,5,2023-12-03,8,204.03,26,Item_E
46064,10,2023-08-28,11,308.5,11,Item_J
46065,9,2023-05-09,0,376.53,9,Item_I
46066,4,2023-04-17,28,176.34,19,Item_D
46067,4,2023-04-29,35,169.81,1,Item_D
46068,3,2023-03-27,42,412.2,9,Item_C
46069,1,2023-08-29,16,78.98,21,Item_A
46070,5,2023-11-29,29,9.86,30,Item_E
46071,7,2023-10-22,45,49.52,1,Item_G
46072,3,2023-07-22,1,364.39,19,Item_C
46073,6,2023-10-29,31,387.15,2,Item_F
46074,9,2023-11-17,12,452.9,18,Item_I
46075,8,2023-07-01,35,378.8,25,Item_H
46076,4,2023-05-26,49,296.07,28,Item_D
46077,1,2023-10-08,11,444.78,14,Item_A
46078,7,2023-11-05,23,55.1,27,Item_G
46079,3,2023-03-22,31,242.01,18,Item_C
46080,4,2023-06-26,49,153.29,6,Item_D
46081,1,2023-05-31,29,39.69,9,Item_A
46082,9,2023-12-13,0,36.23,10,Item_I
46083,4,2023-09-08,34,234.9,10,Item_D
46084,9,2023-09-14,0,207.8,8,Item_I
46085,2,2023-11-18,9,116.56,4,Item_B
46086,1,2023-03-11,40,265.13,4,Item_A
46087,1,2023-12-07,3,231.82,3,Item_A
46088,5,2023-10-14,47,272.96,24,Item_E
46089,8,2023-09-12,13,372.45,21,Item_H
46090,9,2023-09-27,39,450.71,16,Item_I
46091,5,2023-09-08,40,442.72,27,Item_E
46092,8,2023-08-09,13,121.5,7,Item_H
46093,5,2023-04-21,0,320.82,22,Item_E
46094,1,2023-09-07,11,164.09,12,Item_A
46095,9,2023-11-03,13,69.32,26,Item_I
46096,6,2023-01-29,19,252.59,15,Item_F
46097,10,2023-07-16,49,298.58,5,Item_J
46098,2,2023-02-02,38,186.63,13,Item_B
46099,2,2023-08-14,15,163.13,2,Item_B
46100,8,2023-06-27,33,420.91,1,Item_H
46101,2,2023-09-22,26,358.94,27,Item_B
46102,3,2023-01-01,11,26.32,4,Item_C
46103,4,2023-09-29,43,12.53,8,Item_D
46104,4,2023-01-05,46,400.61,19,Item_D
46105,8,2023-11-24,5,403.58,25,Item_H
46106,8,2023-07-27,14,426.43,25,Item_H
46107,2,2023-10-08,2,35.11,8,Item_B
46108,7,2023-09-14,10,473.13,15,Item_G
46109,2,2023-11-24,12,290.43,23,Item_B
46110,5,2023-05-12,41,424.26,4,Item_E
46111,10,2023-01-16,28,148.65,2,Item_J
46112,7,2023-06-09,31,271.61,12,Item_G
46113,6,2023-02-02,44,191.32,29,Item_F
46114,6,2023-07-06,47,17.19,27,Item_F
46115,5,2023-10-12,23,253.66,2,Item_E
46116,5,2023-07-10,8,168.63,17,Item_E
46117,3,2023-07-12,44,270.38,25,Item_C
46118,10,2023-03-02,40,38.79,25,Item_J
46119,2,2023-11-05,36,250.77,7,Item_B
46120,8,2023-12-05,3,280.34,2,Item_H
46121,8,2023-02-06,0,285.93,9,Item_H
46122,6,2023-06-27,33,49.38,2,Item_F
46123,5,2023-04-11,20,166.54,23,Item_E
46124,2,2023-08-10,17,173.63,7,Item_B
46125,4,2023-11-23,17,389.13,4,Item_D
46126,7,2023-02-20,46,323.37,11,Item_G
46127,1,2023-02-06,39,241.04,28,Item_A
46128,9,2023-02-11,20,481.71,3,Item_I
46129,2,2023-05-29,46,275.73,12,Item_B
46130,3,2023-11-17,18,56.89,10,Item_C
46131,2,2023-04-05,16,362.71,20,Item_B
46132,6,2023-11-19,45,119.51,9,Item_F
46133,2,2023-07-13,5,336.38,18,Item_B
46134,9,2023-04-19,23,165.68,13,Item_I
46135,9,2023-10-20,43,377.37,1,Item_I
46136,6,2023-12-26,0,47.58,11,Item_F
46137,6,2023-11-13,19,419.18,10,Item_F
46138,2,2023-09-23,20,55.17,25,Item_B
46139,8,2023-12-02,48,423.72,20,Item_H
46140,1,2023-09-22,2,334.33,3,Item_A
46141,4,2023-12-02,1,293.0,28,Item_D
46142,7,2023-06-25,25,195.83,1,Item_G
46143,8,2023-12-11,20,67.08,15,Item_H
46144,4,2023-07-31,17,157.08,30,Item_D
46145,2,2023-03-21,8,96.75,11,Item_B
46146,7,2023-05-25,29,5.55,2,Item_G
46147,9,2023-09-23,0,152.09,16,Item_I
46148,2,2023-02-22,35,368.62,9,Item_B
46149,7,2023-03-09,42,338.76,7,Item_G
46150,6,2023-11-23,12,408.2,17,Item_F
46151,8,2023-05-26,21,111.03,19,Item_H
46152,9,2023-02-17,16,121.83,30,Item_I
46153,6,2023-10-08,26,495.19,13,Item_F
46154,7,2023-04-19,0,213.48,25,Item_G
46155,6,2023-10-10,2,220.28,2,Item_F
46156,1,2023-12-22,9,15.59,28,Item_A
46157,8,2023-01-04,0,131.08,23,Item_H
46158,3,2023-01-06,0,230.66,11,Item_C
46159,10,2023-06-25,38,331.19,24,Item_J
46160,1,2023-04-04,13,254.48,14,Item_A
46161,6,2023-07-20,3,353.68,24,Item_F
46162,3,2023-04-11,0,498.71,14,Item_C
46163,8,2023-06-16,3,202.99,20,Item_H
46164,8,2023-02-07,11,394.82,26,Item_H
46165,4,2023-06-30,0,254.78,25,Item_D
46166,4,2023-09-27,44,451.39,16,Item_D
46167,9,2023-01-29,27,315.8,30,Item_I
46168,10,2023-01-01,23,57.38,25,Item_J
46169,2,2023-02-21,0,397.12,10,Item_B
46170,9,2023-07-27,42,40.9,18,Item_I
46171,7,2023-01-28,48,370.29,10,Item_G
46172,4,2023-05-31,39,61.11,6,Item_D
46173,1,2023-03-21,47,438.47,4,Item_A
46174,7,2023-12-19,14,272.35,24,Item_G
46175,7,2023-09-26,21,264.91,19,Item_G
46176,4,2023-04-04,44,268.02,3,Item_D
46177,2,2023-02-16,1,191.25,21,Item_B
46178,10,2023-11-10,5,400.2,27,Item_J
46179,2,2023-11-10,1,153.22,6,Item_B
46180,8,2023-07-30,14,146.98,28,Item_H
46181,4,2023-02-03,6,38.19,19,Item_D
46182,10,2023-05-18,31,333.94,4,Item_J
46183,3,2023-02-25,42,412.66,7,Item_C
46184,8,2023-02-04,1,406.08,13,Item_H
46185,7,2023-07-18,45,101.1,2,Item_G
46186,6,2023-05-18,3,141.89,22,Item_F
46187,9,2023-07-09,46,303.18,2,Item_I
46188,4,2023-05-19,18,228.16,18,Item_D
46189,3,2023-09-14,35,17.58,8,Item_C
46190,4,2023-06-30,26,387.26,19,Item_D
46191,7,2023-01-29,29,366.66,13,Item_G
46192,10,2023-12-26,1,46.88,28,Item_J
46193,5,2023-07-29,0,125.79,13,Item_E
46194,4,2023-12-19,29,442.1,11,Item_D
46195,3,2023-07-21,1,154.39,1,Item_C
46196,1,2023-06-22,22,290.02,15,Item_A
46197,5,2023-11-23,7,485.17,9,Item_E
46198,5,2023-02-02,20,490.97,18,Item_E
46199,7,2023-10-25,0,483.34,3,Item_G
46200,6,2023-10-20,0,180.88,2,Item_F
46201,1,2023-01-16,34,382.62,20,Item_A
46202,4,2023-10-28,23,423.57,5,Item_D
46203,3,2023-02-11,0,319.78,1,Item_C
46204,10,2023-05-12,0,2.35,9,Item_J
46205,8,2023-10-04,3,467.85,11,Item_H
46206,10,2023-11-22,35,414.36,16,Item_J
46207,3,2023-01-08,37,474.47,26,Item_C
46208,10,2023-04-26,21,155.38,5,Item_J
46209,9,2023-08-14,15,226.18,13,Item_I
46210,8,2023-01-06,21,263.16,23,Item_H
46211,2,2023-05-04,43,9.27,11,Item_B
46212,10,2023-05-05,39,497.75,14,Item_J
46213,8,2023-11-18,28,206.72,2,Item_H
46214,10,2023-12-12,11,219.9,19,Item_J
46215,1,2023-05-01,0,323.87,15,Item_A
46216,10,2023-11-01,2,256.14,25,Item_J
46217,8,2023-09-08,28,319.67,21,Item_H
46218,5,2023-06-16,0,148.84,27,Item_E
46219,7,2023-04-27,15,138.08,30,Item_G
46220,4,2023-09-23,0,58.12,7,Item_D
46221,9,2023-10-07,47,314.97,9,Item_I
46222,7,2023-03-18,25,63.21,5,Item_G
46223,2,2023-02-19,10,429.85,6,Item_B
46224,8,2023-05-17,7,448.41,23,Item_H
46225,7,2023-02-13,13,18.95,1,Item_G
46226,3,2023-09-29,18,234.48,1,Item_C
46227,3,2023-03-29,33,282.08,1,Item_C
46228,4,2023-08-21,28,190.04,8,Item_D
46229,4,2023-05-04,26,336.66,16,Item_D
46230,7,2023-09-05,12,7.0,11,Item_G
46231,1,2023-08-18,9,168.13,4,Item_A
46232,8,2023-02-12,20,430.47,28,Item_H
46233,4,2023-06-01,39,481.39,6,Item_D
46234,4,2023-11-17,6,449.45,30,Item_D
46235,5,2023-04-10,14,450.1,14,Item_E
46236,2,2023-06-11,1,8.03,4,Item_B
46237,10,2023-07-17,36,283.84,25,Item_J
46238,10,2023-03-02,32,23.09,25,Item_J
46239,8,2023-02-04,29,48.49,19,Item_H
46240,5,2023-07-18,33,417.45,7,Item_E
46241,7,2023-11-10,12,438.95,6,Item_G
46242,5,2023-02-07,39,287.36,9,Item_E
46243,8,2023-05-22,32,480.4,24,Item_H
46244,4,2023-01-26,0,374.67,2,Item_D
46245,9,2023-05-26,13,124.92,1,Item_I
46246,9,2023-01-05,1,263.09,17,Item_I
46247,7,2023-11-15,9,270.55,13,Item_G
46248,4,2023-12-30,7,342.85,1,Item_D
46249,6,2023-01-28,38,373.96,26,Item_F
46250,2,2023-05-13,6,450.65,11,Item_B
46251,10,2023-03-23,43,264.31,10,Item_J
46252,8,2023-08-11,27,108.54,28,Item_H
46253,8,2023-01-08,5,497.8,3,Item_H
46254,10,2023-07-17,22,157.19,8,Item_J
46255,9,2023-09-11,0,465.55,29,Item_I
46256,6,2023-07-22,10,179.52,22,Item_F
46257,1,2023-09-05,21,316.08,23,Item_A
46258,2,2023-10-30,4,316.63,23,Item_B
46259,8,2023-08-05,17,359.21,11,Item_H
46260,9,2023-07-04,22,335.23,12,Item_I
46261,6,2023-06-26,15,399.43,13,Item_F
46262,1,2023-11-19,39,441.57,21,Item_A
46263,10,2023-08-12,35,439.69,26,Item_J
46264,4,2023-08-18,33,201.46,11,Item_D
46265,1,2023-02-18,39,343.46,8,Item_A
46266,1,2023-05-16,42,149.99,3,Item_A
46267,5,2023-03-14,47,390.63,20,Item_E
46268,4,2023-11-22,47,21.44,19,Item_D
46269,1,2023-07-19,6,192.47,16,Item_A
46270,10,2023-02-11,46,26.52,19,Item_J
46271,9,2023-10-26,15,158.58,24,Item_I
46272,4,2023-03-02,47,192.78,23,Item_D
46273,4,2023-09-27,0,131.34,14,Item_D
46274,5,2023-08-29,12,218.4,18,Item_E
46275,5,2023-02-26,16,39.94,28,Item_E
46276,5,2023-07-25,40,242.89,19,Item_E
46277,1,2023-05-02,19,459.78,21,Item_A
46278,2,2023-01-19,23,438.17,5,Item_B
46279,7,2023-04-15,37,16.9,24,Item_G
46280,8,2023-06-08,19,78.89,19,Item_H
46281,3,2023-08-15,28,434.85,26,Item_C
46282,1,2023-11-07,39,349.19,8,Item_A
46283,8,2023-06-01,10,499.72,6,Item_H
46284,3,2023-12-22,4,253.75,21,Item_C
46285,10,2023-02-21,23,498.03,21,Item_J
46286,4,2023-03-29,27,357.22,8,Item_D
46287,1,2023-05-26,0,39.29,6,Item_A
46288,6,2023-03-09,0,496.51,8,Item_F
46289,9,2023-01-12,23,200.08,27,Item_I
46290,3,2023-01-03,40,387.72,15,Item_C
46291,5,2023-05-16,16,197.12,16,Item_E
46292,9,2023-07-29,35,332.91,2,Item_I
46293,3,2023-11-05,45,324.64,30,Item_C
46294,6,2023-12-27,14,429.69,7,Item_F
46295,4,2023-06-22,13,417.72,17,Item_D
46296,3,2023-09-24,15,28.78,20,Item_C
46297,6,2023-12-28,30,423.63,30,Item_F
46298,9,2023-07-23,7,372.2,10,Item_I
46299,7,2023-11-15,12,440.88,29,Item_G
46300,6,2023-08-05,2,120.96,26,Item_F
46301,2,2023-07-29,28,189.17,28,Item_B
46302,3,2023-10-27,35,87.33,21,Item_C
46303,5,2023-02-25,40,159.2,28,Item_E
46304,10,2023-05-25,10,25.8,26,Item_J
46305,6,2023-03-15,43,236.29,7,Item_F
46306,4,2023-08-03,24,253.72,12,Item_D
46307,3,2023-12-17,0,481.82,30,Item_C
46308,7,2023-09-20,17,158.8,15,Item_G
46309,9,2023-06-08,0,210.4,17,Item_I
46310,5,2023-11-12,39,297.52,8,Item_E
46311,8,2023-06-18,44,321.06,15,Item_H
46312,10,2023-01-06,16,110.58,13,Item_J
46313,7,2023-03-16,28,200.04,24,Item_G
46314,4,2023-12-23,29,497.43,30,Item_D
46315,6,2023-03-08,9,283.3,28,Item_F
46316,1,2023-10-20,47,125.13,13,Item_A
46317,10,2023-12-11,26,259.48,14,Item_J
46318,8,2023-01-06,0,393.72,25,Item_H
46319,5,2023-06-18,11,280.22,20,Item_E
46320,9,2023-03-31,0,284.37,15,Item_I
46321,5,2023-02-23,17,234.27,9,Item_E
